Selangor,Shah Alam,40542,3.0906,101.5296
Selangor,Shah Alam,40548,3.0906,101.5296
Selangor,Shah Alam,40550,3.0906,101.5296
Selangor,Shah Alam,40551,3.0851,101.5234
Selangor,Shah Alam,40560,3.0906,101.5296
Selangor,Shah Alam,40564,3.0906,101.5296
Selangor,Shah Alam,40570,3.0906,101.5296
Selangor,Shah Alam,40572,3.0906,101.5296
Selangor,Shah Alam,40576,3.0906,101.5296
Selangor,Shah Alam,40578,3.0906,101.5296
Selangor,Shah Alam,40582,3.0906,101.5296
Selangor,Shah Alam,40590,3.0906,101.5296
Selangor,Shah Alam,40592,3.0906,101.5296
Selangor,Shah Alam,40594,3.0906,101.5296
Selangor,Shah Alam,40596,3.0906,101.5296
Selangor,Shah Alam,40598,3.0906,101.5296
Selangor,Shah Alam,40604,3.0906,101.5296
Selangor,Shah Alam,40607,3.0906,101.5296
Selangor,Shah Alam,40608,3.6795,100.9886
Selangor,Shah Alam,40610,3.0906,101.5296
Selangor,Shah Alam,40612,3.1683,101.7118
Selangor,Shah Alam,40620,3.0934,101.5833
Selangor,Shah Alam,40622,3.0906,101.5296
Selangor,Shah Alam,40626,3.0906,101.5296
Selangor,Shah Alam,40632,3.0906,101.5296
Selangor,Shah Alam,40646,3.0906,101.5296
Selangor,Shah Alam,40648,3.0906,101.5296
Selangor,Shah Alam,40660,3.0906,101.5296
Selangor,Shah Alam,40664,3.672,100.9829
Selangor,Shah Alam,40670,3.0906,101.5296
Selangor,Shah Alam,40672,3.0906,101.5296
Selangor,Shah Alam,40673,3.0906,101.5296
Selangor,Shah Alam,40674,3.0906,101.5296
Selangor,Shah Alam,40675,3.0906,101.5296
Selangor,Shah Alam,40676,3.0906,101.5296
Selangor,Shah Alam,40680,3.0906,101.5296
Selangor,Shah Alam,40690,3.0906,101.5296
Selangor,Shah Alam,40700,3.0906,101.5296
Selangor,Shah Alam,40702,3.0906,101.5296
Selangor,Shah Alam,40704,3.0906,101.5296
Selangor,Shah Alam,40706,3.0906,101.5296
Selangor,Shah Alam,40708,3.0906,101.5296
Selangor,Shah Alam,40710,3.0906,101.5296
Selangor,Shah Alam,40712,3.0906,101.5296
Selangor,Shah Alam,40714,3.0906,101.5296
Selangor,Shah Alam,40716,3.0906,101.5296
Selangor,Shah Alam,40718,3.0906,101.5296
Selangor,Shah Alam,40720,3.0906,101.5296
Selangor,Shah Alam,40722,3.0906,101.5296
Selangor,Shah Alam,40724,3.0906,101.5296
Selangor,Shah Alam,40726,3.0906,101.5296
Selangor,Shah Alam,40728,3.0906,101.5296
Selangor,Shah Alam,40730,3.0906,101.5296
Selangor,Shah Alam,40732,3.0906,101.5296
Selangor,Shah Alam,40800,3.0906,101.5296
Selangor,Shah Alam,40802,3.0906,101.5296
Selangor,Shah Alam,40804,3.0906,101.5296
Selangor,Shah Alam,40806,3.0906,101.5296
Selangor,Shah Alam,40808,3.0906,101.5296
Selangor,Shah Alam,40810,3.0906,101.5296
Selangor,Shah Alam,40990,3.0906,101.5296
Selangor,Subang Airport,47200,3.1851,101.6275
Selangor,Subang Jaya,47500,3.0542,101.5949
Selangor,Subang Jaya,47507,3.0439,101.5806
Selangor,Subang Jaya,47600,3.0473,101.5712
Selangor,Subang Jaya,47610,3.0439,101.5792
Selangor,Subang Jaya,47620,3.0337,101.5873
Selangor,Subang Jaya,47630,3.0334,101.5848
Selangor,Subang Jaya,47640,2.9766,101.6219
Selangor,Subang Jaya,47650,3.1402,101.6072
Selangor,Sungai Ayer Tawar,45100,3.776,100.875
Selangor,Sungai Besar,45300,3.5615,101.146
Selangor,Sungai Buloh,47000,3.1618,101.598
Selangor,Sungai Buloh,47100,3.2445,101.56
Selangor,Sungai Pelek,43950,2.8526,101.632
Selangor,Tanjong Karang,45500,3.316,101.3201
Selangor,Tanjong Sepat,42800,2.7691,101.5625
Selangor,Telok Panglima Garang,42425,3.0195,101.5246
Selangor,Telok Panglima Garang,42500,3.0639,101.5355
Selangor,Telok Panglima Garang,42507,2.9129,101.4686
Selangor,Telok Panglima Garang,42509,2.9129,101.4686
